用户ID,商品ID,行为类型,日期,小时
1002402,3560460,pv,2017-12-02,4
1002402,762435,pv,2017-12-02,4
1002402,3560460,pv,2017-12-02,4
1002402,762435,pv,2017-12-02,4
1002402,3560460,pv,2017-12-02,4
1002402,2879984,pv,2017-12-02,4
1002402,762435,pv,2017-12-02,4
1002402,2778306,pv,2017-12-02,4
1002402,1850509,pv,2017-12-02,13
1002402,1280697,pv,2017-12-03,4
1002402,380118,pv,2017-12-03,4
1002402,4802122,pv,2017-12-03,4
1002402,304425,pv,2017-12-03,4
1002402,1445642,pv,2017-12-03,4
1002402,476597,pv,2017-12-03,4
1002402,4615709,pv,2017-12-03,4
1002402,1608787,pv,2017-12-03,4
1002402,4615709,pv,2017-12-03,4
1002402,1125236,pv,2017-12-03,4
1002402,4615709,pv,2017-12-03,4
1002402,960313,pv,2017-12-03,4
1002402,4615709,pv,2017-12-03,4
1002402,1608787,pv,2017-12-03,4
1002402,4615709,pv,2017-12-03,4
1002402,1877503,pv,2017-12-03,4
1002402,985477,pv,2017-12-03,4
1002402,2339890,pv,2017-12-03,4
1002402,4809222,pv,2017-12-03,4
1002402,4024797,pv,2017-12-03,4
1002402,1506749,pv,2017-12-03,4
1002402,3616890,pv,2017-12-03,4
1002402,5114899,pv,2017-12-03,4
1002402,3294518,pv,2017-12-03,4
1002402,4795448,pv,2017-12-03,4
1002402,4442980,pv,2017-12-03,4
1002402,1130914,pv,2017-12-03,4
1002402,4839281,pv,2017-12-03,4
1002402,3081427,pv,2017-12-03,4
1002402,5097128,pv,2017-12-03,4
1002402,232472,pv,2017-12-03,4
1002402,1650758,pv,2017-12-03,4
1002402,2417215,pv,2017-12-03,4
1002402,4839281,pv,2017-12-03,4
1002402,930482,pv,2017-12-03,4
1002402,3158372,pv,2017-12-03,4
1002402,487161,pv,2017-12-03,4
1002402,4121151,pv,2017-12-03,4
1002402,872738,pv,2017-12-03,4
1002402,1985453,pv,2017-12-03,10
1002402,525159,pv,2017-12-03,10
1002402,3562039,pv,2017-12-03,10
1002402,3684051,pv,2017-12-03,10
1002402,146714,pv,2017-12-03,10
1002402,815617,pv,2017-12-03,10
1002402,2701756,pv,2017-12-03,10
1002402,2859311,pv,2017-12-03,10
1002402,5064496,pv,2017-12-03,10
1002402,2757129,pv,2017-12-03,10
1002402,4439711,pv,2017-12-03,10
1002402,2859311,pv,2017-12-03,10
1002402,4291994,pv,2017-12-03,10
1002402,1108894,pv,2017-12-03,10
1002402,4907788,pv,2017-12-03,10
1002402,2202055,pv,2017-12-03,10
1002402,1203270,pv,2017-12-03,10
1002402,3743016,pv,2017-12-03,10
1002402,2259387,pv,2017-12-03,10
1002402,3735702,pv,2017-12-03,10
1002402,4034328,pv,2017-12-03,10
1002402,51926,pv,2017-12-03,10
1002402,2288619,pv,2017-12-03,10
1002413,4087712,pv,2017-11-25,11
1002413,2041463,cart,2017-11-25,11
1002413,4638382,cart,2017-11-25,11
1002413,883624,pv,2017-11-25,11
1002413,4669309,pv,2017-11-25,11
1002413,3385324,cart,2017-11-25,11
1002413,1260385,pv,2017-11-26,12
1002413,4638382,pv,2017-11-26,12
1002413,2396785,pv,2017-11-26,12
1002413,3055001,buy,2017-11-26,12
1002413,4638382,pv,2017-11-26,13
1002413,4425828,pv,2017-11-26,13
1002413,3774408,pv,2017-11-26,13
1002413,4425828,pv,2017-11-26,13
1002413,2396785,buy,2017-11-26,13
1002413,4638382,buy,2017-11-26,13
1002413,2396785,buy,2017-11-26,13
1002413,3411306,buy,2017-11-26,13
1002413,2061821,cart,2017-11-26,16
1002413,4456144,pv,2017-11-28,14
1002413,2806812,pv,2017-11-28,14
1002413,4744167,cart,2017-11-29,3
1002413,875790,pv,2017-11-29,4
1002413,3328839,pv,2017-11-29,5
1002413,101050,pv,2017-11-29,16
1002413,3028346,pv,2017-11-29,16
1002413,3804026,pv,2017-11-29,16
1002413,3488443,pv,2017-11-29,18
1002413,3865189,cart,2017-11-30,16
1002413,1928302,pv,2017-11-30,16
1002413,2974091,pv,2017-11-30,16
1002413,1507149,cart,2017-11-30,16
1002413,3836275,pv,2017-12-02,5
1002413,3488443,pv,2017-12-02,14
1002413,2255893,pv,2017-12-02,14
1002413,1374162,pv,2017-12-02,14
1002413,3488443,pv,2017-12-02,14
1002413,1507149,pv,2017-12-03,8
1002413,2934711,cart,2017-12-03,8
1002413,2252053,cart,2017-12-03,8
1002413,1566547,pv,2017-12-03,8
1002413,2477428,cart,2017-12-03,8
1002413,2932110,cart,2017-12-03,8
1002413,4251000,cart,2017-12-03,8
1002413,620726,cart,2017-12-03,8
100242,1892478,pv,2017-11-24,23
100242,557726,pv,2017-11-24,23
100242,1892478,pv,2017-11-24,23
100242,3944748,pv,2017-11-25,13
100242,3136236,pv,2017-11-25,13
100242,4172954,pv,2017-11-26,7
100242,3560729,pv,2017-11-26,7
100242,4172954,pv,2017-11-26,7
100242,671147,pv,2017-11-26,7
100242,2456609,pv,2017-11-27,8
100242,4223053,pv,2017-11-27,8
100242,3544785,pv,2017-11-27,8
100242,3254320,pv,2017-11-27,8
100242,4498135,pv,2017-11-27,8
100242,849009,fav,2017-11-27,8
100242,2456609,pv,2017-11-27,8
100242,3113565,pv,2017-11-27,8
100242,3703363,pv,2017-11-27,8
100242,3293396,pv,2017-11-27,8
100242,647897,pv,2017-11-27,8
100242,1595438,fav,2017-11-27,8
100242,2456609,pv,2017-11-27,8
100242,1595438,pv,2017-11-27,8
100242,3293396,pv,2017-11-27,8
100242,706726,fav,2017-11-27,8
100242,2456609,pv,2017-11-27,8
100242,4583519,fav,2017-11-27,8
100242,1297365,pv,2017-11-27,8
100242,2456609,pv,2017-11-27,8
100242,213544,fav,2017-11-27,8
100242,2456609,pv,2017-11-27,8
100242,213544,pv,2017-11-27,8
100242,3063731,pv,2017-11-27,8
100242,5068053,pv,2017-11-27,8
100242,2456609,pv,2017-11-27,8
100242,2939731,pv,2017-11-27,8
100242,4880487,pv,2017-11-27,9
100242,329466,pv,2017-11-27,9
100242,3963629,pv,2017-11-27,9
100242,219580,pv,2017-11-27,9
100242,5103215,pv,2017-11-27,9
100242,2939731,fav,2017-11-27,9
100242,2456609,pv,2017-11-27,9
100242,2939731,pv,2017-11-27,9
100242,3050339,pv,2017-11-27,9
100242,1960841,pv,2017-11-27,9
100242,2360678,pv,2017-11-27,9
100242,1548184,pv,2017-11-27,9
100242,2360678,pv,2017-11-27,9
100242,2565949,pv,2017-11-27,9
100242,2360678,pv,2017-11-27,9
100242,1274851,pv,2017-11-27,9
100242,1960841,pv,2017-11-27,9
100242,3122874,pv,2017-11-27,9
100242,2425060,pv,2017-11-27,9
100242,4075541,pv,2017-11-27,9
100242,2425060,pv,2017-11-27,9
100242,1297365,pv,2017-11-27,9
100242,329466,pv,2017-11-27,9
100242,1297365,pv,2017-11-27,9
100242,1595438,pv,2017-11-27,10
100242,4583519,pv,2017-11-27,10
100242,1595438,pv,2017-11-27,10
100242,2425060,fav,2017-11-27,11
100242,1551905,fav,2017-11-27,11
100242,1595438,pv,2017-11-27,11
100242,1551905,pv,2017-11-27,11
100242,69793,pv,2017-11-27,11
100242,185605,pv,2017-11-27,11
100242,3689205,pv,2017-11-27,11
100242,4615060,pv,2017-11-27,11
100242,2776623,pv,2017-11-27,11
100242,3842712,pv,2017-11-27,11
100242,3293396,pv,2017-11-27,11
100242,706726,pv,2017-11-27,11
100242,956217,pv,2017-11-27,11
100242,3825157,pv,2017-11-27,11
100242,4774431,pv,2017-11-27,11
100242,1608885,pv,2017-11-27,11
100242,3703363,pv,2017-11-27,11
100242,3293396,pv,2017-11-27,11
100242,1551905,pv,2017-11-27,11
100242,3151670,pv,2017-11-27,11
100242,4615060,pv,2017-11-27,11
100242,2456609,pv,2017-11-27,11
100242,581050,pv,2017-11-27,11
100242,2969720,pv,2017-11-27,11
100242,281021,pv,2017-11-27,11
100242,2816967,pv,2017-11-27,11
100242,2780854,pv,2017-11-27,11
100242,1679949,pv,2017-11-27,11
100242,688897,pv,2017-11-27,11
100242,3984228,pv,2017-11-27,11
100242,688897,pv,2017-11-27,12
100242,69793,pv,2017-11-27,12
100242,1598735,pv,2017-11-27,12
100242,4377370,pv,2017-11-27,12
100242,213747,pv,2017-11-27,12
100242,2663450,fav,2017-11-27,12
100242,733396,pv,2017-11-27,12
100242,2953293,pv,2017-11-27,12
100242,213747,pv,2017-11-27,12
100242,1883564,pv,2017-11-27,12
100242,2744492,pv,2017-11-27,12
100242,1097114,pv,2017-11-27,12
100242,1902907,pv,2017-11-27,12
100242,4722494,pv,2017-11-27,12
100242,688425,pv,2017-11-27,12
100242,2820154,pv,2017-11-27,12
100242,506312,pv,2017-11-27,12
100242,1097114,pv,2017-11-27,12
100242,2425060,pv,2017-11-27,12
100242,1176387,cart,2017-11-27,12
100242,2360678,pv,2017-11-27,12
100242,1091666,pv,2017-11-27,12
100242,1319902,fav,2017-11-27,12
100242,2969720,pv,2017-11-27,12
100242,4211939,pv,2017-11-27,12
100242,2744492,pv,2017-11-27,12
100242,1176387,pv,2017-11-27,12
100242,2425060,pv,2017-11-27,12
100242,2953293,pv,2017-11-27,12
100242,2885622,pv,2017-11-27,13
100242,1319902,pv,2017-11-27,13
100242,4587532,pv,2017-11-27,13
100242,939494,pv,2017-11-27,13
100242,1176387,pv,2017-11-27,13
100242,1319902,buy,2017-11-27,13
100242,2953293,buy,2017-11-27,13
100242,1319902,pv,2017-11-27,14
100242,671147,pv,2017-11-28,10
100242,4443059,pv,2017-11-28,12
100242,5153333,pv,2017-11-28,12
100242,4401812,pv,2017-11-28,12
100242,671147,pv,2017-11-28,12
100242,319074,pv,2017-11-28,12
100242,4955650,pv,2017-11-28,12
100242,2533652,pv,2017-11-28,12
100242,2314769,pv,2017-11-28,12
100242,1561692,pv,2017-11-28,12
100242,1854236,pv,2017-11-28,13
100242,1883901,cart,2017-11-28,13
100242,4955650,pv,2017-11-28,23
100242,1854236,pv,2017-11-28,23
100242,5111655,fav,2017-11-28,23
100242,1883901,buy,2017-11-28,23
100242,5111655,buy,2017-11-28,23
100242,4180196,pv,2017-11-29,13
100242,265985,pv,2017-11-29,13
100242,1048127,pv,2017-11-29,13
100242,566202,pv,2017-11-29,13
100242,4848388,pv,2017-11-29,13
100242,3751195,pv,2017-11-29,13
100242,2821705,pv,2017-11-29,13
100242,1350368,pv,2017-11-29,13
100242,3768957,pv,2017-11-29,13
100242,3563159,pv,2017-11-29,13
100242,1593972,pv,2017-11-29,13
100242,378443,pv,2017-11-29,13
100242,2217606,pv,2017-11-29,13
100242,2821705,pv,2017-11-29,13
100242,3563159,pv,2017-11-29,13
100242,2032692,pv,2017-11-29,13
100242,2217606,pv,2017-11-29,13
100242,2018792,pv,2017-11-29,13
100242,4997826,pv,2017-11-29,13
100242,4848388,pv,2017-11-29,13
100242,378443,pv,2017-11-29,13
100242,2485480,pv,2017-11-29,13
100242,2821705,pv,2017-11-29,13
100242,4773596,pv,2017-11-29,13
100242,1937071,pv,2017-11-29,13
100242,4848388,cart,2017-11-29,13
100242,671147,pv,2017-11-30,12
100242,2118482,pv,2017-11-30,12
100242,671147,pv,2017-11-30,12
100242,2028434,pv,2017-11-30,12
100242,2909072,pv,2017-11-30,12
100242,4896963,pv,2017-11-30,12
100242,5039275,pv,2017-11-30,12
100242,4781497,pv,2017-11-30,12
100242,3840220,pv,2017-11-30,12
100242,2880299,pv,2017-11-30,12
100242,3608090,fav,2017-11-30,12
100242,671147,pv,2017-11-30,12
100242,3775068,pv,2017-11-30,12
100242,1952838,pv,2017-11-30,12
100242,1411856,fav,2017-11-30,12
100242,320194,fav,2017-11-30,12
100242,671147,pv,2017-11-30,12
100242,1081052,fav,2017-11-30,12
100242,671147,pv,2017-11-30,12
100242,5039275,pv,2017-11-30,12
100242,1862047,pv,2017-11-30,12
100242,1286327,pv,2017-11-30,12
100242,320194,pv,2017-11-30,12
100242,2157985,pv,2017-11-30,12
100242,3420742,pv,2017-11-30,12
100242,2323148,pv,2017-11-30,12
100242,671147,pv,2017-11-30,12
100242,3245292,pv,2017-11-30,12
100242,4848388,pv,2017-11-30,12
100242,671147,pv,2017-11-30,12
100242,320194,pv,2017-11-30,12
100242,2953293,pv,2017-11-30,13
100242,671147,buy,2017-11-30,13
100242,4443059,pv,2017-12-01,12
100242,4816431,pv,2017-12-01,12
100242,1172893,pv,2017-12-01,12
100242,3003830,pv,2017-12-01,12
100242,1319902,pv,2017-12-02,11
100242,5111655,pv,2017-12-03,12
100242,1883901,pv,2017-12-03,12
100242,371627,pv,2017-12-03,12
100242,1610603,pv,2017-12-03,12
100242,1691842,pv,2017-12-03,12
100242,2008710,pv,2017-12-03,12
100242,3368601,pv,2017-12-03,12
100242,3042771,pv,2017-12-03,12
100242,3926472,pv,2017-12-03,12
100242,3084295,pv,2017-12-03,12
100242,4056293,pv,2017-12-03,12
100242,2008710,fav,2017-12-03,12
100242,4137810,pv,2017-12-03,12
100242,4378109,pv,2017-12-03,12
100242,2009964,pv,2017-12-03,12
100242,3042771,pv,2017-12-03,12
100242,339650,pv,2017-12-03,12
100242,2066113,pv,2017-12-03,12
100242,421327,pv,2017-12-03,12
100242,4217275,pv,2017-12-03,12
100242,2817855,cart,2017-12-03,12
100242,3583185,pv,2017-12-03,12
100242,2066113,fav,2017-12-03,12
100242,1719321,pv,2017-12-03,12
100242,733290,pv,2017-12-03,12
100242,4692768,pv,2017-12-03,12
100242,4472117,pv,2017-12-03,12
100242,2008710,cart,2017-12-03,13
100242,4472117,pv,2017-12-03,13
100242,1860943,pv,2017-12-03,13
100242,3368601,pv,2017-12-03,13
100242,710429,pv,2017-12-03,13
100242,2817855,pv,2017-12-03,13
1002421,2762525,pv,2017-11-24,17
1002421,2386343,pv,2017-11-24,17
1002421,2438801,pv,2017-11-24,17
1002421,2800365,pv,2017-11-24,17
1002421,2597542,pv,2017-11-24,17
1002421,2288734,pv,2017-11-29,15
1002421,1982142,cart,2017-11-29,15
1002421,579032,pv,2017-11-29,15
1002421,4184189,pv,2017-11-29,15
1002421,555781,pv,2017-11-29,15
1002421,613799,pv,2017-11-29,15
1002421,1982142,pv,2017-11-29,15
1002421,1314103,pv,2017-11-29,15
1002421,1168513,pv,2017-11-29,15
1002421,1107045,pv,2017-11-29,15
1002421,2811625,pv,2017-11-29,15
1002421,1267907,pv,2017-11-29,15
1002421,4092016,pv,2017-11-29,15
1002421,4520928,pv,2017-11-29,15
1002421,1440812,pv,2017-11-29,15
1002421,456865,cart,2017-11-29,16
1002421,3081140,pv,2017-11-29,16
1002421,3234817,pv,2017-11-29,16
1002421,1892154,pv,2017-11-29,16
1002421,2370518,pv,2017-11-29,16
1002421,2718053,pv,2017-11-29,16
1002421,2998387,pv,2017-11-29,16
1002421,1075178,pv,2017-11-29,16
1002421,456865,pv,2017-11-29,16
1002421,3665184,cart,2017-11-29,18
1002421,2317157,pv,2017-11-29,18
1002421,5007097,pv,2017-11-29,18
1002421,1547147,cart,2017-11-29,18
1002421,4778855,pv,2017-11-29,18
1002421,1352153,pv,2017-11-29,18
1002421,3124815,pv,2017-11-29,18
1002421,4837662,pv,2017-11-29,18
1002421,894185,cart,2017-11-29,18
1002421,361489,pv,2017-11-29,18
1002421,1320973,cart,2017-11-29,18
1002421,3665184,pv,2017-11-30,13
1002421,894185,pv,2017-11-30,13
1002421,1547147,pv,2017-11-30,13
1002421,1982142,buy,2017-12-01,1
1002421,4469939,pv,2017-12-01,16
1002421,3838663,pv,2017-12-01,16
1002421,1358392,pv,2017-12-01,16
1002421,137087,pv,2017-12-01,16
1002421,3837674,pv,2017-12-01,16
1002421,2163391,pv,2017-12-01,16
1002421,2329459,pv,2017-12-01,16
1002421,2153507,pv,2017-12-02,6
1002421,3981530,pv,2017-12-02,6
1002421,2197661,pv,2017-12-02,6
1002421,810817,pv,2017-12-02,6
1002421,4108753,pv,2017-12-02,6
1002421,363896,pv,2017-12-03,4
1002421,1982142,pv,2017-12-03,11
1002426,3798038,pv,2017-11-25,4
1002426,2310359,pv,2017-11-26,0
1002426,1988030,pv,2017-11-27,3
1002426,2355197,pv,2017-11-27,3
1002426,4287144,pv,2017-11-27,3
1002426,4708106,pv,2017-11-27,13
1002426,3792371,pv,2017-11-27,13
1002426,4126948,pv,2017-11-27,13
1002426,1806527,pv,2017-11-27,13
1002426,3858021,pv,2017-11-27,13
1002426,2979828,pv,2017-11-27,14
1002426,2030957,pv,2017-11-27,14
1002426,3961469,pv,2017-11-27,14
1002426,3882958,pv,2017-11-27,14
1002426,636277,pv,2017-11-27,14
1002426,3888163,pv,2017-11-27,14
1002426,636277,pv,2017-11-27,14
1002426,582277,pv,2017-11-27,14
1002426,1371331,pv,2017-11-28,1
1002426,2030957,pv,2017-11-28,1
1002426,636277,pv,2017-11-28,2
1002426,582277,pv,2017-11-28,8
1002426,1868884,pv,2017-11-28,8
1002426,582277,pv,2017-11-28,8
1002426,4859157,pv,2017-11-28,8
1002426,2079207,pv,2017-11-29,2
1002426,2980737,pv,2017-11-29,2
1002426,2430039,pv,2017-11-29,2
1002426,1010775,pv,2017-11-29,2
1002426,3633265,pv,2017-11-29,2
1002426,1328942,pv,2017-11-29,2
1002426,2730198,pv,2017-11-29,2
1002426,187637,pv,2017-11-29,2
1002426,2472136,pv,2017-11-29,12
1002426,676988,pv,2017-11-29,12
1002426,3515358,pv,2017-11-29,12
1002426,3510151,pv,2017-11-29,12
1002426,5152885,pv,2017-11-29,13
1002426,3766115,pv,2017-11-29,13
1002426,4897004,pv,2017-11-29,13
1002426,1874801,pv,2017-11-29,13
1002426,1577527,pv,2017-11-29,13
1002426,4514257,pv,2017-11-29,13
1002426,1465643,pv,2017-11-29,13
1002426,850807,pv,2017-11-29,13
1002426,4443604,cart,2017-12-01,1
1002426,3043922,pv,2017-12-01,1
1002426,1762970,pv,2017-12-01,1
1002426,3823571,pv,2017-12-01,1
1002426,1762970,buy,2017-12-01,1
1002426,3655973,pv,2017-12-01,1
1002426,4494672,pv,2017-12-01,1
1002426,3182890,pv,2017-12-01,1
1002426,4113648,pv,2017-12-01,1
1002426,2400702,pv,2017-12-01,1
1002426,602843,pv,2017-12-01,1
1002426,3160618,pv,2017-12-01,1
1002426,952382,pv,2017-12-01,1
1002426,3160618,cart,2017-12-01,1
1002426,2437755,pv,2017-12-01,1
1002426,3318338,pv,2017-12-01,1
1002426,1050140,pv,2017-12-01,1
1002426,2437755,pv,2017-12-01,1
1002426,4734985,pv,2017-12-01,1
1002426,2437755,pv,2017-12-01,1
1002426,4443604,pv,2017-12-01,13
1002426,1756454,cart,2017-12-01,13
1002426,2079622,pv,2017-12-01,13
1002426,189874,pv,2017-12-01,13
1002426,3162295,pv,2017-12-02,0
1002426,3234939,pv,2017-12-02,0
1002426,4914003,pv,2017-12-02,3
1002426,1713866,pv,2017-12-02,3
1002426,1552278,pv,2017-12-02,3
1002426,2219631,pv,2017-12-02,6
1002426,3115633,pv,2017-12-02,14
1002426,1756454,pv,2017-12-02,21
1002426,1892064,pv,2017-12-02,23
1002426,351312,pv,2017-12-02,23
1002426,3668253,pv,2017-12-02,23
1002426,3368657,pv,2017-12-02,23
1002426,2959274,pv,2017-12-02,23
1002426,17258,cart,2017-12-02,23
1002426,1628520,pv,2017-12-02,23
1002426,3755965,pv,2017-12-02,23
1002426,3707568,pv,2017-12-03,0
1002426,4648317,pv,2017-12-03,0
1002426,2118,pv,2017-12-03,3
1002426,4871286,pv,2017-12-03,5
1002428,1470720,pv,2017-11-25,12
1002428,2140288,pv,2017-11-25,12
1002428,4032144,pv,2017-11-28,0
1002428,223066,cart,2017-11-28,0
1002428,3230437,pv,2017-11-28,0
1002428,888461,pv,2017-11-28,0
1002428,223066,pv,2017-11-28,0
1002428,5115192,pv,2017-11-28,0
1002428,995228,pv,2017-11-28,0
1002428,5117293,buy,2017-11-28,1
1002428,784085,cart,2017-11-28,2
1002428,873289,pv,2017-11-28,2
1002428,4551392,pv,2017-11-29,0
1002428,5062304,pv,2017-11-29,0
1002428,783898,cart,2017-11-29,0
1002428,518814,pv,2017-11-29,0
1002428,2911817,pv,2017-11-29,0
1002428,1687864,pv,2017-11-29,0
1002428,518814,buy,2017-11-29,0
1002428,3749228,pv,2017-11-29,0
1002428,1527394,pv,2017-11-29,0
1002428,2524122,pv,2017-11-29,0
1002428,4522034,pv,2017-11-29,0
1002428,158365,pv,2017-11-29,0
1002428,4180778,pv,2017-11-29,0
1002428,158365,pv,2017-11-29,0
1002428,4290942,pv,2017-11-29,0
1002428,3984342,pv,2017-11-29,0
1002428,5117293,pv,2017-11-29,2
1002428,1179504,pv,2017-11-30,2
1002428,3087657,pv,2017-11-30,3
1002428,3855618,pv,2017-11-30,3
1002428,5073641,pv,2017-11-30,3
1002428,23169,cart,2017-11-30,3
1002428,5117293,pv,2017-11-30,4
1002428,23169,buy,2017-11-30,4
1002428,1377548,pv,2017-12-02,3
1002428,2958886,pv,2017-12-02,3
1002428,2935314,pv,2017-12-02,3
1002428,3322810,pv,2017-12-02,3
1002428,2305133,pv,2017-12-02,4
1002428,5099227,pv,2017-12-02,4
1002428,3871511,pv,2017-12-02,4
1002428,23169,pv,2017-12-02,5
1002428,3095755,pv,2017-12-02,8
1002428,389597,pv,2017-12-02,8
1002428,1431490,pv,2017-12-02,8
1002428,3569644,pv,2017-12-02,8
1002428,2036947,pv,2017-12-02,8
1002428,2938897,pv,2017-12-02,15
1002428,619203,pv,2017-12-02,15
1002428,728266,pv,2017-12-02,16
1002428,4164688,pv,2017-12-02,16
1002428,1800415,cart,2017-12-02,16
1002428,254580,pv,2017-12-02,16
1002428,1800415,pv,2017-12-02,16
1002428,1083714,pv,2017-12-03,11
100243,76038,pv,2017-11-25,10
100243,248503,fav,2017-11-25,10
100243,794389,pv,2017-11-27,12
100243,105123,pv,2017-11-28,11
100243,1228533,pv,2017-11-28,11
100243,105123,fav,2017-11-28,11
100243,4422751,pv,2017-11-28,11
100243,105123,pv,2017-11-28,11
100243,4105513,pv,2017-11-28,12
100243,434,pv,2017-11-28,12
100243,1364311,pv,2017-11-28,12
100243,1145576,cart,2017-11-28,12
100243,4862285,pv,2017-12-01,13
100243,4205635,pv,2017-12-02,0
100243,4321372,pv,2017-12-02,0
100243,3576585,fav,2017-12-02,0
100243,17489,cart,2017-12-02,0
100243,2845578,pv,2017-12-02,0
100243,4338018,pv,2017-12-02,0
100243,4321372,pv,2017-12-02,0
100243,842545,pv,2017-12-02,0
100243,4556123,fav,2017-12-02,0
100243,3039911,fav,2017-12-02,0
100243,4816324,fav,2017-12-02,0
100243,274924,fav,2017-12-02,0
100243,766147,fav,2017-12-02,0
100243,17489,pv,2017-12-02,0
100243,3576585,pv,2017-12-02,0
100243,931690,fav,2017-12-02,11
100243,2639043,pv,2017-12-02,11
100243,1368724,pv,2017-12-02,11
100243,4589522,pv,2017-12-02,11
100243,3536587,fav,2017-12-03,2
100243,3596645,pv,2017-12-03,2
100243,3904984,pv,2017-12-03,3
100243,2845578,pv,2017-12-03,3
100243,17489,pv,2017-12-03,3
100243,3576585,pv,2017-12-03,3
100243,17489,pv,2017-12-03,3
100243,3576585,pv,2017-12-03,3
100243,17489,pv,2017-12-03,3
100243,3576585,pv,2017-12-03,3
100243,17489,pv,2017-12-03,3
100243,3576585,pv,2017-12-03,3
100243,4321372,pv,2017-12-03,3
100243,3576585,buy,2017-12-03,3
100243,2845578,pv,2017-12-03,3
100243,4997776,pv,2017-12-03,3
100243,296193,pv,2017-12-03,3
100243,1030531,fav,2017-12-03,5
100243,4581564,pv,2017-12-03,5
100243,5020031,cart,2017-12-03,5
100243,966192,pv,2017-12-03,5
100243,1656649,pv,2017-12-03,5
100243,5134662,pv,2017-12-03,5
100243,3288464,pv,2017-12-03,5
100243,3994753,pv,2017-12-03,5
100243,1030531,pv,2017-12-03,5
100243,966192,fav,2017-12-03,5
100243,1030531,buy,2017-12-03,5
1002431,2894117,pv,2017-11-25,12
1002431,2890336,pv,2017-11-26,1
1002431,3835146,cart,2017-11-27,5
1002431,703666,pv,2017-11-29,8
1002431,3803978,pv,2017-11-29,11
1002431,4845389,pv,2017-11-29,11
1002431,4934388,pv,2017-11-29,11
1002431,4973929,pv,2017-11-30,14
1002431,3708419,pv,2017-12-01,14
1002431,1479420,pv,2017-12-01,15
1002431,2653254,pv,2017-12-01,15
1002431,4580986,pv,2017-12-01,15
1002431,1687681,pv,2017-12-01,15
1002431,1479420,pv,2017-12-01,15
1002431,1676629,pv,2017-12-01,15
1002431,4108541,pv,2017-12-01,15
1002431,1144326,pv,2017-12-01,15
1002431,1994643,pv,2017-12-01,15
1002431,1489111,pv,2017-12-01,15
1002431,3161993,pv,2017-12-01,15
1002431,1403619,pv,2017-12-01,15
1002431,3708419,pv,2017-12-01,15
1002431,1023139,pv,2017-12-02,0
1002431,102703,pv,2017-12-02,0
1002431,1570450,pv,2017-12-02,0
1002431,3304779,pv,2017-12-02,13
1002431,2340478,pv,2017-12-03,0
1002431,4181660,pv,2017-12-03,0
1002431,558793,pv,2017-12-03,0
1002431,651659,pv,2017-12-03,0
1002431,2340478,pv,2017-12-03,0
1002431,651659,pv,2017-12-03,0
1002431,1186861,pv,2017-12-03,0
1002431,4664613,pv,2017-12-03,0
1002431,4837807,pv,2017-12-03,0
1002431,4883720,pv,2017-12-03,0
1002431,4876602,pv,2017-12-03,0
1002431,425044,pv,2017-12-03,0
1002431,2084651,pv,2017-12-03,0
1002431,4598919,pv,2017-12-03,0
1002431,1777097,pv,2017-12-03,0
1002431,2084651,pv,2017-12-03,0
1002435,2641535,pv,2017-11-26,5
1002435,49210,pv,2017-11-26,6
1002435,4888142,pv,2017-11-26,6
1002435,1530885,pv,2017-11-26,6
1002435,3583892,pv,2017-11-26,6
1002435,4888142,pv,2017-11-26,6
1002435,3583892,pv,2017-11-26,6
1002435,511535,pv,2017-11-26,6
1002435,4888142,pv,2017-11-26,6
1002435,3401276,pv,2017-11-26,6
1002435,4279250,pv,2017-11-26,6
1002435,2472596,pv,2017-11-26,6
1002435,2659265,pv,2017-11-26,6
1002435,298915,pv,2017-11-26,6
1002435,3535462,pv,2017-11-26,6
1002435,1571844,pv,2017-11-26,6
1002435,152286,pv,2017-11-26,6
1002435,3580036,pv,2017-11-26,6
1002435,3928843,pv,2017-11-26,6
1002435,2957196,pv,2017-11-26,6
1002435,788167,pv,2017-11-26,6
1002435,2146477,pv,2017-11-26,6
